Interactor 1,Interactor 2,is_directed,BIOGRID,pathway,complex,Confidence
AP2A2,EGFR,0.0,True,True,False,0.85
AP2A2,BIN1,0.0,True,True,False,0.85
AP2A2,AP2B1,0.0,True,True,False,0.88
AP2A2,EPS15,0.0,True,True,False,0.99
AP2A2,AP2S1,0.0,True,True,False,0.97
AP2A2,AP2M1,0.0,True,True,False,0.89
AP2A2,SHC1,0.0,True,True,False,0.9
AP2A2,EPN1,0.0,True,True,False,0.97
AP2A2,AMPH,0.0,True,True,False,0.99
AP2A2,GRB2,1.0,True,True,False,0.63
PBX1,MYOD1,1.0,True,True,True,0.63
PBX1,MEIS1,0.0,True,True,True,0.99
PBX1,HOXB1,1.0,True,True,False,0.999
PBX1,FOXC1,0.0,True,True,False,0.88
PTCH1,CCNB1,1.0,True,True,True,0.999
PTCH1,SMO,-1.0,True,True,False,0.998
RAD9A,HDAC1,0.0,True,True,True,0.84
RAD9A,BCL2L1,-1.0,True,True,True,0.989
RAD9A,ATM,1.0,False,True,True,0.65
RAD9A,ATR,1.0,True,True,True,0.63
RAD9A,RAD1,0.0,True,True,True,0.97
RAD9A,HUS1,0.0,True,True,True,0.9
RAD9A,PCNA,0.0,True,True,True,0.84
RAD9A,HUS1B,0.0,True,True,True,0.88
RAD9A,TOPBP1,1.0,True,True,True,0.999
RAD9A,FEN1,0.0,True,True,True,0.84
RAD9A,BCL2,-1.0,True,True,True,0.86
UXT,RPAP3,0.0,True,False,True,0.89
CALM3,CAMK4,1.0,False,True,False,0.847
CALM3,CAMK2D,1.0,True,True,False,0.965
CALM3,CAMK2A,1.0,True,True,False,0.967
CALM3,CAMK2B,1.0,True,True,False,0.978
CALM3,AKAP5,-1.0,False,True,False,0.912
CALM3,PDE1A,1.0,False,True,False,0.844
CALM3,NOS3,1.0,False,True,False,0.957
CALM3,PPP3CA,1.0,True,True,False,0.949
CALM3,IQGAP1,1.0,True,True,False,0.88869053
CALM3,MARCKS,-1.0,False,True,False,0.922
CALM3,TRPV6,-1.0,False,True,False,0.878
CALM3,MYLK,1.0,False,True,False,0.969
CALM3,CAMKK1,1.0,True,True,False,0.935
CALM3,CAMK1D,1.0,True,True,False,0.733
CALM3,RYR1,1.0,False,True,False,0.949
CALM3,DAPK1,1.0,False,True,False,0.96
SPG21,CD4,0.0,True,True,False,0.86
DLGAP2,DLG4,1.0,True,False,False,0.958
DLGAP2,SHANK2,1.0,True,False,False,0.954
DLGAP3,DLG4,1.0,True,True,False,0.984
DLGAP3,SHANK2,1.0,True,True,False,0.939
DLGAP1,DLG4,1.0,True,True,True,0.999
DLGAP1,SHANK2,1.0,True,True,False,0.975
DLGAP1,SHANK1,1.0,True,True,False,0.996
DLGAP4,DLG4,1.0,True,False,False,0.922
DLGAP4,SHANK2,1.0,True,False,False,0.822
PLK2,SNCA,-1.0,True,True,False,0.791
PLK2,CENPJ,1.0,False,False,False,0.68
CLCN7,OSTM1,0.0,True,True,False,0.96
PLK4,CENPJ,1.0,True,False,False,0.68
BRD8,RXRA,0.0,True,False,True,0.87
BRD8,PPARG,1.0,False,False,True,0.73
BRD8,MRGBP,0.0,True,False,True,0.89
BRD8,TRRAP,0.0,True,False,True,0.85
BRD8,ING3,0.0,True,False,True,0.89
BRD4,RFC4,0.0,True,True,True,0.9
BRD4,RFC1,0.0,True,True,True,0.9
BRD4,RFC3,0.0,True,True,True,0.89
BRD4,RFC2,0.0,True,True,True,0.89
BRD4,CCNT1,0.0,True,True,True,0.9
BRD4,CCNT2,0.0,True,True,True,0.87
BRD4,RFC5,0.0,True,True,True,0.89
BRD4,CDK9,1.0,True,True,True,0.9
BRD4,EP300,1.0,True,True,True,0.81
BRD1,ING5,0.0,True,False,True,0.87
DNAJA2,HSPA8,1.0,True,True,False,0.995
DNAJA3,JAK2,1.0,True,True,False,0.968
PTPN13,EFNB1,1.0,True,True,True,0.982
PTPN13,FAS,-1.0,True,True,True,0.995
PTPN13,PDLIM4,1.0,True,False,True,0.805
PTPN13,FASLG,-1.0,True,True,False,0.968
PTPN13,TRIP6,-1.0,True,True,True,0.779
PTPN12,PTK2,-1.0,True,True,False,0.798
PTPN12,NEDD9,-1.0,True,True,False,0.775
PTPN12,WAS,-1.0,False,True,False,0.916
PTPN12,PXN,-1.0,True,True,False,0.997
PTPN12,SHC1,-1.0,True,True,False,0.997
PTPN12,BCAR1,-1.0,True,True,False,0.994
PTPN12,PTK2B,-1.0,True,True,False,0.806
PTPN12,PSTPIP1,-1.0,True,True,False,0.999
PTPN11,GHR,-1.0,True,True,False,0.743
PTPN11,PTK2B,-1.0,True,True,True,0.987
PTPN11,ERBB2,-1.0,True,True,True,0.998
PTPN11,IGF1R,1.0,True,True,True,0.999
PTPN11,KIT,-1.0,True,True,True,0.99
PTPN11,GRB2,1.0,True,True,True,0.996
PTPN11,CSF2RB,1.0,True,True,True,0.984
PTPN11,GAB2,1.0,True,True,False,0.999
PTPN11,FRS2,1.0,True,True,False,0.999
PTPN11,IFNGR1,-1.0,False,True,False,0.936
PTPN11,STAT5B,-1.0,True,True,True,0.952
PTPN11,PIK3R2,-1.0,True,True,False,0.927
PTPN11,PIK3R1,-1.0,True,True,True,0.998
PTPN11,JAK1,-1.0,True,True,True,0.997
PTPN11,PDGFRB,-1.0,True,True,True,0.998
PTPN11,PAG1,-1.0,False,False,True,0.945
PTPN11,STAT3,1.0,True,True,True,0.968
PTPN11,STAT1,1.0,True,True,True,0.99
PTPN11,MPZL1,-1.0,True,True,False,0.999
PTPN11,MAPK3,1.0,False,True,True,0.996
PTPN11,KDR,-1.0,True,True,True,0.986
PTPN11,GAB1,-1.0,True,True,True,0.999
PTPN11,SOS1,1.0,True,True,True,0.999
PTPN11,IRS1,-1.0,True,True,True,0.999
PTPN11,STAT5A,1.0,True,True,True,0.983
PTPN11,PTK2,-1.0,True,True,True,0.993
PTPN11,ERBB3,-1.0,True,True,True,0.985
PTPN11,EGFR,-1.0,True,True,True,0.999
PTPN11,INSR,1.0,True,True,True,0.988
PTPN11,FYN,1.0,True,True,True,0.974
PTPN11,PXN,-1.0,False,True,True,0.99
MYCBP,MYC,-1.0,True,True,True,0.9
MYCBP,AKAP1,0.0,True,True,True,0.9
GALR2,GNAQ,1.0,False,True,False,0.52
MAGEL2,TRIM27,1.0,True,False,True,0.994
LYAR,NOP56,0.0,True,False,True,0.87
LYAR,DDX21,0.0,True,False,True,0.86
LYAR,DDX27,0.0,True,False,True,0.86
CSF2RB,PIK3CA,1.0,False,True,True,0.926
CSF2RB,JAK1,1.0,True,True,True,0.96
CSF2RB,SHC1,1.0,True,True,True,0.993
DMD,SNTB1,0.0,True,True,False,0.97
DMD,SNTA1,0.0,True,True,False,0.97
DMD,DAG1,0.0,True,True,False,0.9
GAB2,CRKL,0.0,True,True,False,0.89
GAB2,AKT1,1.0,True,True,False,0.77
GAB2,SHC1,0.0,True,True,False,0.89
GAB2,PIK3CB,1.0,True,True,False,0.915
GAB2,GRAP2,0.0,True,True,False,0.95
GAB2,PIK3R1,1.0,True,True,False,0.996
GAB2,PIK3R2,1.0,True,True,False,0.868
IRS1,AKT1,1.0,True,True,True,0.84
IRS1,CAV1,1.0,False,True,True,0.55
IRS1,PIK3CA,1.0,True,True,True,0.999
IRS1,PIK3CB,1.0,True,True,False,0.984
IRS1,PIK3R3,1.0,True,True,False,0.999
IRS1,PIK3R2,1.0,True,True,False,0.999
IRS1,SHC1,1.0,False,True,True,0.75
IRS1,GRB10,0.0,True,True,False,0.87
IRS1,GRB2,1.0,True,True,True,0.97
IRS1,CRK,1.0,False,True,True,0.72
IRS1,JAK2,1.0,True,True,True,0.95
IRS1,PIK3R1,1.0,True,True,True,0.999
IRS1,JAK1,1.0,True,True,True,0.95
IRS1,PTPN1,-1.0,True,True,False,0.988
IRS1,CBL,1.0,True,True,True,0.73
IRS1,RPS6KB1,1.0,True,True,False,0.994
IRS1,MAPK1,1.0,False,True,True,0.96
IRS1,ALK,1.0,True,True,True,0.75
IRS1,IRS2,1.0,False,True,False,0.65
IRS1,INSR,1.0,True,True,True,0.99
IRS1,PRKCD,1.0,True,True,True,0.989
IRS1,PTPRF,-1.0,True,True,False,0.83
IRS1,BCL2,-1.0,True,True,True,0.72
NDRG1,LDHA,0.0,True,True,False,0.86
SRSF5,SRPK2,0.0,True,True,False,0.88
SRSF4,RNPS1,0.0,True,True,True,0.87
SRSF7,NXF1,1.0,True,True,True,0.85
SRSF7,SRPK1,0.0,True,True,True,0.87
SRSF7,SRPK2,0.0,True,True,False,0.87
SRSF7,SREK1,0.0,True,True,True,0.84
SRSF6,RNPS1,0.0,True,True,True,0.87
SRSF6,SRPK1,0.0,True,True,True,0.85
SRSF6,SRPK2,0.0,True,True,False,0.86
SRSF6,TRA2B,0.0,True,True,True,0.87
SRSF1,RNPS1,0.0,True,True,True,0.89
SRSF1,U2AF1,0.0,True,True,True,0.89
SRSF1,U2AF2,0.0,True,True,True,0.89
SRSF1,NXF1,0.0,True,True,True,0.9
SRSF1,TOP1,0.0,True,True,True,0.88
SRSF1,TRA2B,0.0,True,True,True,0.87
SRSF3,U2AF2,0.0,True,True,True,0.87
SRSF3,NXF1,1.0,False,True,True,0.56
SRSF3,SRPK1,0.0,True,True,True,0.85
SRSF3,SRPK2,0.0,True,True,False,0.86
SRSF3,TRA2B,0.0,True,True,True,0.87
SRSF3,CUL4B,0.0,True,True,True,0.86
SRSF2,U2AF1,0.0,True,True,True,0.84
SRSF2,SRPK1,0.0,True,True,True,0.87
SRSF2,SREK1,0.0,True,True,True,0.84
SRSF2,SNRNP70,1.0,True,True,True,0.982
SRSF2,ESR1,0.0,True,True,True,0.84
SRSF9,TRA2B,0.0,True,True,True,0.88
HLA-DQB1,CD4,1.0,False,True,False,0.933
CDK4,BRCA1,-1.0,True,True,True,0.87
CDK4,CCNE1,0.0,True,True,True,0.84
CDK4,FOXM1,1.0,True,True,True,0.7
CDK4,CDC37,0.0,True,True,True,0.9
CDK4,RBL1,-1.0,True,True,True,0.81
CDK4,CDK6,0.0,True,True,True,0.88
CDK4,PRDX1,-1.0,False,True,True,0.63
CDK4,CEBPA,0.0,True,True,True,0.9
CDK4,MYOD1,-1.0,True,True,True,0.88
CDK4,RB1,-1.0,True,True,True,0.999
CDK4,GLI1,0.0,True,True,False,0.85
CDK4,RBL2,-1.0,True,True,True,0.85
CDK4,CNOT7,0.0,True,True,True,0.88
CDK4,PCNA,0.0,True,True,True,0.89
NKX2-5,GATA4,1.0,True,True,False,0.999
CDK6,CCNE1,0.0,True,True,True,0.84
CDK6,RUNX1,1.0,False,True,True,0.84
CDK6,PPM1B,0.0,True,True,False,0.86
CDK6,TFDP1,-1.0,True,True,True,0.7
CDK6,CDC37,0.0,True,True,True,0.9
CDK6,CDKN1A,-1.0,True,True,True,0.999
CDK6,RBL1,-1.0,True,True,True,0.7
CDK6,RBL2,-1.0,True,True,True,0.7
CDK6,CTNNB1,1.0,False,True,True,0.841
CDK6,RB1,-1.0,True,True,True,0.997
LPAR2,TRIP6,1.0,True,True,True,0.9
PSD,ARF6,1.0,False,True,False,0.997
CAMKK2,PRKAG1,1.0,True,True,False,0.978
CAMKK2,PRKAG2,1.0,False,True,False,0.974
CAMKK2,PRKAA2,1.0,True,True,False,0.975
CAMKK2,CAMK4,1.0,True,True,False,0.949
CAMKK1,CAMK4,1.0,True,True,False,0.949
MYO1C,LRRK2,0.0,True,True,True,0.87
MYO1B,LRRK2,0.0,True,True,False,0.87
MYO1B,MYC,0.0,True,True,False,0.86
CHMP6,VPS25,0.0,True,True,True,0.87
BCR,CRKL,1.0,True,True,False,0.89
BCR,PLCG1,1.0,False,True,False,0.52
BCR,SOS1,1.0,True,True,False,0.82
BCR,ABL1,1.0,True,True,False,0.9
BCR,CRK,1.0,True,True,False,0.85
BCR,RHOA,1.0,True,True,False,0.87
BCR,INPP5D,1.0,True,True,False,0.93
BCR,AP2M1,0.0,True,True,False,0.87
BCR,JAK2,1.0,False,True,False,0.65
BCR,ERCC3,0.0,True,True,False,0.9
BCR,RASA1,1.0,False,True,False,0.52
BCR,CBL,1.0,True,True,False,0.83
BCR,GRB2,0.0,True,True,False,0.97
BCR,DOK1,1.0,True,True,False,0.68
ZER1,CUL2,0.0,True,False,True,0.89
SRC,DLG4,1.0,False,True,True,0.64
SRC,CBLC,1.0,True,True,False,0.89
SRC,IGF1R,1.0,True,True,True,0.77
SRC,MUC1,0.0,True,True,True,0.9
SRC,GRB10,-1.0,True,True,False,0.85
SRC,HCN2,1.0,True,True,True,0.82
SRC,EVL,0.0,True,True,False,0.85
SRC,CDKN1B,-1.0,True,True,True,0.959
SRC,JAK2,1.0,True,True,True,0.72
SRC,GTF2I,1.0,False,True,True,0.66
SRC,CHUK,1.0,True,True,True,0.60586697
SRC,CBL,1.0,True,True,True,0.9
SRC,RET,1.0,True,True,True,0.88
SRC,PELP1,0.0,True,False,True,0.86
SRC,NCOA6,0.0,True,True,True,0.9
SRC,CDC37,0.0,True,True,True,0.9
SRC,RXRA,1.0,True,True,True,0.86
SRC,CTTN,-1.0,True,True,True,0.999
SRC,EGFR,1.0,True,True,True,0.97
SRC,CTNNB1,1.0,True,True,True,0.999
SRC,PLCG1,1.0,True,True,True,0.85
SRC,EPS8,1.0,True,True,True,0.88
SRC,DAB1,1.0,False,True,False,0.72
SRC,NOS2,1.0,False,True,True,0.52
SRC,CD44,0.0,True,True,True,0.89
SRC,IKBKB,1.0,True,True,True,0.891
SRC,PTK2B,1.0,True,True,True,0.984
SRC,DAB2,0.0,True,True,False,0.89
SRC,RARA,0.0,True,True,True,0.88
SRC,CDH1,1.0,True,True,True,0.999
SRC,TRIP6,1.0,True,True,True,0.84
SRC,PAK2,1.0,True,True,False,0.86
SRC,RRAS,-1.0,False,True,False,0.63
SRC,CEACAM1,1.0,False,True,False,0.898
SRC,TNS3,1.0,False,False,False,0.5910228
SRC,BMX,1.0,True,True,False,0.84
SRC,FARP2,1.0,False,True,True,0.55
SRC,BCAR1,1.0,True,True,True,0.97
SRC,PDGFRB,1.0,True,True,True,0.991
SRC,EFNB1,1.0,True,True,True,0.85
SRC,CDCP1,0.0,True,False,True,0.89
SRC,DOCK1,0.0,True,True,True,0.86
SRC,ENO1,1.0,True,True,False,0.874
SRC,EP300,0.0,True,True,True,0.87
SRC,F2RL2,1.0,False,True,False,0.907
SRC,SH3PXD2A,1.0,True,False,False,0.965
SRC,PTK2,1.0,True,True,True,0.994
SRC,FCGR2B,1.0,False,True,False,0.40116468
SRC,INPPL1,1.0,False,True,False,0.842
SRC,FYN,0.0,True,True,True,0.89
SRC,PRKCI,1.0,False,True,True,0.93
SRC,PRKCA,1.0,False,True,True,0.948
SRC,PRKCE,1.0,False,True,False,0.953
SRC,PRKCZ,1.0,True,True,True,0.968
SRC,ARHGAP35,1.0,False,True,False,0.987
SRC,CD33,1.0,False,True,False,0.52
SRC,RAPGEF1,1.0,False,True,True,0.974
SRC,CAV2,-1.0,True,True,False,0.75
SRC,CAV1,1.0,True,True,True,0.89
SRC,PECAM1,1.0,True,True,True,0.998
SRC,STAP2,1.0,False,False,False,0.52
SRC,TRPV4,1.0,True,True,True,0.74
SRC,ERBB2,0.0,True,True,True,0.9
SRC,SHC1,1.0,True,True,True,0.97
SRC,SH2D2A,1.0,True,True,False,0.994
SRC,FGFR1,-1.0,True,True,True,0.73
SRC,SYK,1.0,True,True,True,0.72
SRC,MYLK,1.0,True,True,True,0.73
SRC,KIT,1.0,True,True,True,0.87
SRC,MED28,0.0,True,False,True,0.87
SRC,HRAS,1.0,True,True,True,0.996
SRC,CRK,1.0,True,True,True,0.84
SRC,MET,-1.0,True,True,True,0.9
SRC,TIAM1,1.0,False,True,True,0.55
SRC,JUP,1.0,False,True,True,0.951
SRC,EPHB2,1.0,True,True,False,0.96
SRC,PTPN2,-1.0,True,True,True,0.963
SRC,PTPN1,-1.0,True,True,False,0.997
SRC,PTPN6,1.0,True,True,True,0.935
SRC,DDR2,1.0,True,True,False,0.87
SRC,CTNND1,1.0,True,True,True,0.997
SRC,ARRB1,-1.0,True,True,True,0.84
SRC,RAF1,1.0,True,True,True,0.9
SRC,STAT3,1.0,True,True,True,0.9
SRC,STAT1,1.0,True,True,True,0.84
SRC,KDR,1.0,True,True,True,0.992
SRC,LRP1,1.0,True,True,True,0.79
SRC,ESR1,1.0,True,True,True,0.9
SRC,ADRB2,0.0,True,True,True,0.89
SRC,ADRB3,0.0,True,True,False,0.85
SRC,ASAP1,1.0,True,True,True,0.9
SRC,ASAP2,0.0,True,True,False,0.86
SRC,GIT1,1.0,False,True,True,0.55
SRC,ANXA1,1.0,False,True,False,0.52
SRC,ANXA2,1.0,False,True,True,0.65
SRC,AKT1,1.0,True,True,True,0.8
SRC,GSN,1.0,True,True,True,0.965
SRC,LYN,0.0,True,True,True,0.85
SRC,OSTF1,1.0,True,False,True,0.63
SRC,GRB2,1.0,True,True,True,0.85
SRC,VDR,0.0,True,True,True,0.86
SRC,TRAF1,0.0,True,True,False,0.84
SRC,ITGB3,1.0,True,True,True,0.999
SRC,DNM1,1.0,True,True,False,0.988
SRC,PRKCD,1.0,False,True,True,0.971
SRC,DAG1,-1.0,True,True,True,0.9
SRC,SNCA,1.0,True,True,True,0.944
SRC,EPHA4,-1.0,True,True,False,0.75
SRC,EPHA3,-1.0,True,True,False,0.75
SRC,ABL1,1.0,True,True,True,0.9
SRC,ABL2,1.0,False,True,True,0.63
SRC,MPZL1,1.0,True,True,False,0.85
SRC,KCNB1,1.0,True,True,True,0.58
SRC,MAPK8IP3,1.0,True,True,False,0.938
SRC,RGS16,1.0,True,True,False,0.68
SRC,SOS1,1.0,False,True,True,0.7
SRC,PKD1,1.0,True,True,True,0.71
SRC,DAPP1,1.0,False,True,False,0.52
SRC,STAT5B,1.0,False,True,True,0.968
SRC,STAT5A,1.0,False,True,True,0.982
SRC,WWOX,1.0,False,False,True,0.55
SRC,ADAM12,1.0,False,False,True,0.978
SRC,SRCIN1,1.0,True,False,False,0.956
SRC,TXK,1.0,False,True,False,0.55
SRC,DOK2,0.0,True,True,False,0.84
SRC,DOK1,0.0,True,True,False,0.85
SRC,PXN,1.0,True,True,True,0.999
SRC,DGKA,1.0,False,True,False,0.81
SRC,TRAF3,0.0,True,True,True,0.84
SRC,TRAF6,0.0,True,True,True,0.86
SRC,AR,1.0,True,True,True,0.999
SRC,CFL1,-1.0,True,True,True,0.729
SRC,RASA1,1.0,True,True,True,0.88
SRC,PDCD6IP,-1.0,True,True,True,0.712
SRC,GRIN2B,1.0,False,True,True,0.96
SRC,GRIN2A,1.0,True,True,True,0.999
SRC,PDPK1,1.0,False,True,True,0.55
SRF,TEAD1,0.0,True,True,False,0.89
SRF,FHL2,1.0,True,True,True,0.71
SRF,GTF2I,0.0,True,True,True,0.89
SRF,ELK4,0.0,True,True,True,0.9
SRF,CEBPB,0.0,True,True,True,0.9
SRF,GATA4,1.0,True,True,True,0.88
SRF,MYOG,0.0,True,True,False,0.88
SRF,ELK1,0.0,True,True,True,0.86
SRI,ANXA7,-1.0,True,False,True,0.992
EIF2AK1,EIF2S1,-1.0,False,True,False,0.996
EIF2AK3,NFE2L2,1.0,True,True,False,0.939
EIF2AK3,EIF2S1,-1.0,True,True,False,0.999
EIF2AK2,EIF2A,-1.0,True,True,False,0.97
EIF2AK2,CDK1,-1.0,False,True,False,0.44
EIF2AK2,CHUK,1.0,True,True,False,0.878
EIF2AK2,TP53,1.0,True,True,False,0.977
EIF2AK2,STAT1,1.0,True,True,False,0.933
EIF2AK2,EIF2S1,-1.0,True,True,False,0.997
EIF2AK2,ILF3,1.0,True,False,False,0.91484946
TDG,SUMO3,0.0,True,True,False,0.9
TDG,RARA,0.0,True,True,False,0.87
TDG,SUMO1,0.0,True,True,False,0.9
TDG,PML,0.0,True,True,False,0.9
TDG,SUMO2,0.0,True,True,False,0.9
TDG,ESR1,1.0,True,True,False,0.89
TDG,CREBBP,1.0,True,True,False,0.971
EIF2AK4,EIF2S1,-1.0,False,True,False,0.998
NMB,NMBR,1.0,True,True,False,0.86
EREG,EGFR,1.0,True,True,False,0.89
EREG,ERBB4,1.0,True,True,False,0.73
ASAP1,CRK,0.0,True,True,True,0.9
ASAP1,ARF1,-1.0,True,True,True,0.85
ASAP1,ARF6,1.0,True,True,False,0.78
ASAP1,PTK2B,1.0,False,True,True,0.84
ASAP1,GRB2,0.0,True,True,True,0.9
ASAP2,ARF1,-1.0,False,True,False,0.62
ASAP2,ARF6,1.0,False,True,False,0.62
ASAP2,PTK2B,1.0,True,True,False,0.84
ASAP2,GRB2,0.0,True,True,False,0.89
NMI,STAT3,0.0,True,True,True,0.85
NMI,STAT1,1.0,True,True,True,0.85
NMI,MYC,-1.0,True,True,True,0.9
NMI,BRCA1,0.0,True,True,True,0.89
NMI,BRMS1,0.0,True,False,True,0.89
NMI,MYCN,0.0,True,True,True,0.84
OCRL,RAB8A,0.0,True,True,False,0.9
OCRL,RAB5A,0.0,True,True,False,0.9
OCRL,RAB1A,0.0,True,True,False,0.9
OCRL,RAB1B,0.0,True,True,False,0.88
PLAUR,PLAU,1.0,True,True,True,0.999
LOX,EFEMP2,1.0,False,False,False,0.994
ELL,SNF8,0.0,True,True,True,0.89
PIGA,PIGH,0.0,True,True,True,0.9
PIGA,PIGP,0.0,True,True,False,0.89
PIGA,PIGQ,0.0,True,True,True,0.9
PIGC,PIGQ,0.0,True,True,True,0.89
PIGF,PIGG,1.0,False,True,False,0.55
PIGH,PIGQ,0.0,True,True,True,0.9
PIGS,PIGT,0.0,True,True,True,0.87
PIGS,PIGU,0.0,True,True,True,0.87
PIGS,GPAA1,1.0,True,True,True,0.89
PIGT,GPAA1,0.0,True,True,True,0.97
PIGT,PIGU,0.0,True,True,True,0.87
TAX1BP1,TNFAIP3,1.0,True,True,False,0.993
SERPINB9,GZMB,-1.0,True,True,False,0.971
SRRM1,FUS,0.0,True,True,True,0.84
SRRM1,RNPS1,0.0,True,True,True,0.87
SRRM1,SRPK2,0.0,True,True,False,0.9
SRRM1,SRRM2,0.0,True,False,True,0.88
SRRM2,RNPS1,0.0,True,False,True,0.89
PDK1,PDHA1,-1.0,True,True,False,0.994
PDK1,SGK3,1.0,False,True,False,0.7
PDK1,SGK1,1.0,True,True,False,0.52
PDK1,PKN2,1.0,True,True,False,0.87
PDK1,RPS6KB1,1.0,True,True,False,0.8
PDK1,AKT1,1.0,True,True,False,0.88
PDK3,PDHA1,-1.0,True,True,False,0.995
CSNK1G1,FOXO1,-1.0,False,True,False,0.92
PDK4,PDHA1,-1.0,False,True,False,0.984
PUF60,U2AF2,0.0,True,True,True,0.9
PUF60,FUBP1,-1.0,True,False,False,0.9
PUF60,SF3A3,0.0,True,True,True,0.88
PUF60,RNPS1,0.0,True,True,True,0.86
PUF60,SF3B1,0.0,True,True,True,0.88
MYO5B,RAB8A,0.0,True,True,True,0.88
NTRK1,NGF,1.0,True,True,True,0.9
NTRK1,FRS3,1.0,False,True,False,0.55
NTRK1,FRS2,1.0,True,True,False,0.78
NTRK1,ABL1,1.0,True,True,True,0.89
NTRK1,PLCG1,1.0,True,True,True,0.9
NTRK1,CRK,1.0,False,True,True,0.65
NTRK1,MAPK3,1.0,False,True,True,0.945
NTRK1,PIK3R1,-1.0,True,True,True,0.975
NTRK1,SHC1,1.0,True,True,True,0.9
NTRK1,SHC2,1.0,False,True,False,0.77
NTRK1,SHC3,1.0,True,True,True,0.83
NTRK1,KIDINS220,1.0,True,True,False,0.996
NTRK1,RAP1A,1.0,True,True,True,0.73
NTRK1,SH2B1,1.0,True,True,False,0.86
NTRK1,GIPC1,0.0,True,True,True,0.84
NTRK1,RASA1,1.0,True,True,True,0.77
NTRK1,MATK,1.0,True,True,False,0.77
NTRK1,RASGRF1,1.0,False,True,False,0.965
NTRK1,SH2B2,1.0,True,True,False,0.86
NTRK1,ARHGAP32,1.0,True,True,False,0.949
NTRK1,GRB2,1.0,True,True,True,0.89
NTRK2,FRS2,1.0,True,True,False,0.75
NTRK2,PLCG1,1.0,True,True,False,0.96
NTRK2,SHC2,1.0,False,True,False,0.62
NTRK2,FYN,1.0,True,True,False,0.88
NTRK2,SHC1,1.0,True,True,False,0.89
NTRK2,SHC3,1.0,True,True,False,0.88
NTRK2,KIDINS220,1.0,False,True,False,0.969
NTRK2,SH2B2,1.0,False,True,False,0.55
NTRK2,SH2B1,1.0,True,True,False,0.75
NTRK2,GIPC1,0.0,True,True,False,0.95
NTRK2,NCK2,1.0,True,True,False,0.87
NTRK3,FRS2,1.0,True,True,False,0.75
NTRK3,PLCG1,1.0,True,True,False,0.86
NTRK3,SHC1,1.0,True,True,False,0.86
NTRK3,SHC2,1.0,False,True,False,0.65
NTRK3,KIDINS220,1.0,False,True,False,0.944
LRPAP1,VLDLR,-1.0,True,True,False,0.991
ARHGAP26,RHOA,-1.0,True,False,False,0.967
SAP18,RBM39,0.0,True,True,True,0.89
SAP18,RNPS1,0.0,True,True,True,0.88
SAP18,GLI1,-1.0,True,True,False,0.72
DDIT3,BATF,0.0,True,True,False,0.88
DDIT3,JUND,1.0,True,True,True,0.79
DDIT3,TRIB3,1.0,True,True,True,0.8
DDIT3,CEBPB,-1.0,True,True,True,0.9
DDIT3,CEBPA,-1.0,True,True,True,0.89
DDIT3,CEBPG,0.0,True,True,False,0.89
DDIT3,CEBPE,0.0,True,True,True,0.87
DDIT3,FOSL1,1.0,True,True,False,0.75
DDIT3,NFIL3,0.0,True,True,False,0.84
DDIT3,BATF3,0.0,True,True,False,0.88
DDIT3,CREB3,0.0,True,True,False,0.84
MTX1,MTX2,0.0,True,False,True,0.87
NKRF,REL,-1.0,True,True,False,0.75
NKRF,NFKB1,-1.0,True,True,False,0.75
NKRF,NFKB2,-1.0,True,True,False,0.75
PCGF2,HSF2,-1.0,True,False,True,0.75
PCGF2,CBX8,0.0,True,False,True,0.9
PCGF2,CBX6,0.0,True,False,True,0.88
PCGF2,CBX4,0.0,True,False,True,0.87
PCGF2,CBX2,0.0,True,True,True,0.88
PCGF2,PHC1,0.0,True,False,True,0.89
PCGF2,PHC3,0.0,True,False,True,0.87
PCGF2,RYBP,0.0,True,False,True,0.87
PCGF2,YAF2,0.0,True,False,True,0.87
PCGF2,PHC2,0.0,True,False,True,0.96
PCGF2,UBE2I,-1.0,True,True,True,0.984
PCGF2,RING1,0.0,True,True,True,0.9
BMP7,ACVR2B,1.0,True,True,False,0.993
BMP7,ACVR1,1.0,True,True,False,0.86
BMP7,SOSTDC1,1.0,True,True,False,0.99
BMP7,BMPR1B,1.0,True,True,False,0.998
BMP7,BMPR1A,1.0,True,True,False,0.999
BMP7,BMPR2,1.0,True,True,False,0.88
BMP7,ACVR2A,1.0,True,True,False,0.999
BMP6,ACVR2A,1.0,True,True,False,0.981
BMP6,ACVR2B,1.0,True,True,False,0.965
BMP6,ACVR1,1.0,True,True,False,0.56
BMP6,BMPR1A,1.0,True,True,False,0.998
BMP6,BMPR1B,1.0,True,True,False,0.992
BMP6,BMPR2,1.0,True,True,False,0.83
BMP4,BMPR1A,1.0,True,True,True,0.999
BMP4,BMPR1B,1.0,True,True,False,0.999
BMP4,BMPR2,1.0,True,True,False,0.89
BMP4,TWSG1,0.0,True,True,True,0.88
BMP2,ACVR1,1.0,False,True,False,0.52
BMP2,BMPR1A,1.0,True,True,True,0.999
BMP2,BMPR1B,1.0,True,True,False,0.998
BMP2,CHRD,1.0,False,True,False,0.52
BMP2,ACVR2A,1.0,True,True,False,0.999
BMP2,ACVR2B,1.0,True,True,False,0.999
BMP2,MGP,1.0,True,True,False,0.73
BMP2,BMPR2,1.0,True,True,False,0.9
BMP1,COL5A2,1.0,False,True,False,0.95
